"Blood Count, Complete",4
"Cancer Remission",1
"Anastomosis - action",1
"Pouch Urinary",1
"Chest wall structure",1
"Periodic (qualifier value)",3
"Generalized (qualifier value)",2
"Damage (morphologic abnormality)",3
"Functional disorder",1
"Intrinsic",2
"Performance",7
"pN1 category (finding)",1
"Unit",1
"Visible (qualifier value)",2
"Dissection procedure (procedure)",3
"Second Cancer",1
"hazard",8
"Cos (geographic location)",1
"Surgical exploration (procedure)",1
"Pool (environment)",1
"Suggestion",2
"Combined (qualifier value)",15
"Hour",4
"Manuscripts",1
"Crossed (qualifier value)",3
"Surface (qualifier value)",2
"Opinions",1
"Radioisotopes",2
"Decreased translucency",1
"Recent episode (qualifier value)",7
"Aggressive cancer",1
"Conversions (qualifier value)",1
"Microfibrils",1
"Gegenhalten",2
"Iliac vessel (body structure)",1
"Soft (qualifier value)",1
"Simultaneous (qualifier value)",2
"Mean (qualifier value)",5
"Cell Adhesion Molecules",1
"Recurrence",13
"Physiologic Organization",1
"Primed lymphocyte test (procedure)",1
"Questionnaires",2
"Arm",12
"Mental tolerance",3
"basicity",1
"Obstetric Patient",2
"Materials",9
"Synclitism (finding)",2
"Excretory function",3
"Impaired health",2
"Pharmaceutical Preparations",14
"Stage 4 upper case ay",1
"Radiochemotherapy NOS (procedure)",1
"PATHOLOGIST REVIEW",1
"SUBSEQUENT",6
"iproplatin",1
"Stomach",1
"Chambers",1
"Heart Failure, Congestive",2
"lymph nodes",4
"Aspiration-action",1
"Savings",1
"Malignant Neoplasms",14
"Incidence",12
"Anastomosis",1
"Anastomosis of intestine NOS (procedure)",1
"Liver Extract",5
"Life Tables",1
"System (attribute)",4
"Intracavitary (qualifier value)",6
"Gender",7
"Entire colon",3
"Intracellular",1
"Methodology",24
"Parametrium",5
"Route (attribute)",1
"anticipation",1
"Disease-Free Survival",12
"hope",1
"MST",4
"Hospitalization",2
"Control Groups",3
"pint",1
"Follow-Up Studies",1
"Group (social concept)",21
"Level I (tumor staging)",1
"Minimal (qualifier value)",1
"Extravasation (morphologic abnormality)",1
"Adjuvants, Immunologic",8
"Autopsy",1
"Likely",8
"Physiologic (qualifier value)",1
"External (qualifier value)",8
"Cancer Genus",8
"Enhancer",5
"Baths (medical device)",6
"Anemia",1
"Direct type of resin cement",1
"Attenuated by (contextual qualifier) (qualifier value)",14
"Aspects of signs",1
"recur",1
"Information",4
"Cox microbiology subtype",5
"Definite time (qualifier value)",1
"Patients",24
"Electrocardiogram",2
"Helping Behavior",1
"Muscle",1
"Essential (qualifier value)",3
"Encapsulated (qualifier value)",1
"Endurance of activity",5
"LAB ABNORMALITY",2
"Endometrio-",1
"Salmonella enterica subsp. arizonae",1
"Lesion",6
"Numerous (qualifier value)",9
"Entire pelvis",4
"Italy",2
"Entire bony skeleton",1
"Cost aspects",1
"Grade four rank",1
"Relapse phase",4
"Folded structure (morphologic abnormality)",1
"Infection",5
"Entire abdomen",1
"BLADDER SYMPTOMS",1
"Bilirubin",4
"Hydroureteronephrosis (disorder)",1
"Synchronous (qualifier value)",2
"Positive (qualifier value)",11
"ESTIMATED",11
"Homogenizers",2
"Other prophylactic chemotherapy",1
"Maintained (qualifier value)",1
"treatment method",1
"Bacilli",6
"Chlordecone reductase",1
"Medical contraindication (finding)",1
"Patient Selection",4
"Second (qualifier value)",13
"biological activation",1
"PELVIS RADIATION",5
"Beta plant",1
"immunogenic",1
"Hyperpigmentation",1
"Forecast of outcome",9
"Entire limb",1
"Chronic poisoning (disorder)",2
"Hospitals",3
"Alternating (qualifier value)",4
"Carcinoma, Adenosquamous",4
"Radio",1
"Consent Forms",1
"Vagina",4
"Boxing",3
"Stress",1
"etiology",5
"Financially poor",7
"appropriation",3
"Cycloleucine",3
"Poisoning by parasympathomimetic drug (disorder)",2
"Adjustment Action",5
"Intravenous pyelogram",4
"Antiemetics",2
"Loperamide",1
"Gifts",1
"At risk for joint contractures (finding)",2
"Centering",1
"Entire (qualifier value)",1
"Clinical staging (qualifier value)",2
"Few (qualifier value)",12
"gynecologic oncology",3
"Random (qualifier value)",2
"MeV (qualifier value)",2
"Medical Records",1
"Acute leukemia, morphology, including blast cell OR undifferentiated leukemia (morphologic abnormality)",1
"Murine",1
"Future",3
"Conferences",1
"Functions (observable entity)",1
"ABC monopoly system",1
"Treatment outcome",2
"Chance",4
"Intravenous",8
"Leucovorin",1
"Recommendations",1
"Organ",2
"purine",1
"Institution (social concept)",5
"host",1
"Sleep disturbances",1
"Bicarbonates",1
"Injections",4
"Function Axis",4
"Modified radical mastectomy (procedure)",2
"Indolent",1
"Folic Acid",1
"Surgical Removal - Action",1
"Diameter (qualifier value)",8
"Dependent (qualifier value)",2
"hyperfractionation",1
"Coiled Spring",1
"Structure of vaginal vault",1
"Confidence Limits",2
"Total white cell count NOS (procedure)",1
"Pelvis",12
"Advanced phase",2
"Chicago",1
"PATHOLOGIC FINDINGS",1
"Projection Defense Mechanism",2
"Potassium Chloride",1
"Menopausal",1
"Heart failure NOS (disorder)",1
"Pump, device (physical object)",1
"Cognitive function: planning (observable entity)",2
"Electrocorticogram (procedure)",5
"Combinations (physical object)",6
"Clinical Adjustment",5
"Prescribed",1
"Fit and well",1
"Melphalan",1
"Prostaglandin-Endoperoxide Synthase",5
"defects",1
"Tissues",7
"Scandium",1
"Biopsy sample (specimen)",1
"PLACEMENT",1
"Oral (qualifier value)",6
"Expiration, function (observable entity)",1
"Diagnostic radiologic examination",4
"Underlay (qualifier value)",1
"Physical findings",1
"Illness (finding)",1
"Complication",8
"Peripheral blood (substance)",1
"Complement component C1",1
"Lung",1
"Combination electrotherapy",4
"Causality",5
"Weight Loss",2
"Entire ovary",1
"LYMPHATIC INVOLVEMENT",2
"seconds",4
"Antigens",1
"Advance",3
"Relative Risk",7
"Cuffs",1
"Vitality",3
"treatment factors",1
"Biochemical test (procedure)",1
"Proven findings",8
"Known (qualifier value)",1
"Intervertebral (qualifier value)",3
"Symptomatic (qualifier value)",3
"Uterine cervix-Anatomy",3
"Exploration - action (qualifier value)",3
"Condition (attribute)",6
"Anastomotic leak",1
"Measured (qualifier value)",3
"Toxic effect",19
"Accepted (qualifier value)",5
"Phospholipids",1
"Sidedness (qualifier value)",6
"Administration (procedure)",9
"Goals",11
"Original (qualifier value)",3
"Progression (attribute)",9
"Bilateral",4
"Cardiac complication of care NOS (disorder)",1
"Physical impairment",2
"Methotrexate",4
"Indiana",1
"Autoantibodies",1
"Limb structure",1
"Genes, DCC",1
"Pelvic lymphadenectomy (procedure)",3
"Intellectual scale",4
"p-value",8
"Before values (qualifier value)",2
"Treats (attribute)",4
"V - volt (qualifier value)",5
"Fixed (qualifier value)",2
"Adenocarcinoma of rectum (disorder)",1
"Stabilization (procedure)",2
"New (qualifier value)",5
"Cytology",2
"Mental blocking",2
"Liver function (observable entity)",1
"Indicators",1
"Therapeutic immunosuppression",1
"proven venom",8
"Guns",1
"Lesion of cervix (finding)",1
"Recurrent cancer",2
"Urinary Incontinence, Stress",1
"Entire spine",1
"Physical Dialysis",1
"multiple regression",2
"systemic therapy",1
"Stroma",2
"Stops (attribute)",1
"Reagents, Tumor Markers",1
"Anogenital region",2
"Structure of iliac lymph node (body structure)",1
"Stage 2 upper case bee",2
"Recognition (Psychology)",1
"Histologic",11
"Lymph",1
"Reporting",12
"Dexamethasone",1
"chart",1
"Applicator (physical object)",2
"Science of Chemistry",1
"Insertion of pack (procedure)",1
"use of ultrasonography",1
"Complement 2",1
"Prognosis bad (finding)",4
"Blood Pressure",1
"Room of building - Study",24
"Investigates (attribute)",1
"Fleming",1
"Retrospective Studies",5
"Mesna",2
"Carcinoembryonic Antigen",2
"protect",1
"Support, device",1
"Nerve",1
"Achievement",1
"White color",2
"Continuous infusion (qualifier value)",2
"Major (qualifier value)",10
"Physiologic tolerance",3
"Girdle (physical object)",1
"APPARENT",5
"radiotherapeutic",21
"Gram-negative septicemia NOS (disorder)",1
"Prescriptions",2
"Cervical carcinoma stage IB",2
"Disease remission",1
"serum drug concentration",1
"Reexploration procedure (procedure)",1
"Philadelphia",1
"Probably",2
"Source (attribute)",3
"cm (qualifier value)",11
"Cancer resistance to treatment",2
"Other therapy NOS (regime/therapy)",2
"Failure (biologic function)",9
"Large tumor (finding)",3
"Entire bladder",5
"Collectors",2
"Invasive (qualifier value)",5
"Part (attribute)",4
"Blood supply aspects",2
"Kidney",2
"Adria Pharmaceuticals",1
"Iatrogenic (qualifier value)",1
"Gastrointestinal Neoplasms",2
"Random Allocation",22
"Bathing",6
"Pulmonary function tests",1
"S3",2
"Activities",5
"Preventive monitoring",1
"Termination of pregnancy",1
"Regression Analysis",1
"Patient Compliance",5
"Transient Population Group",5
"Clinic (environment)",2
"Short (qualifier value)",3
"Duration",15
"Disappointment",4
"Transitory",7
"Alanine Transaminase",5
"End-stage (qualifier value)",4
"Normal (qualifier value)",5
"PROTRACTOR",2
"Mannitol",1
"Unknown (qualifier value)",2
"Malignant neoplasm of stomach",1
"Antibodies, in vitro diagnostic",1
"neoplastic cell",1
"Present",9
"Biochemical (qualifier value)",3
"Clinical Trials",1
"Radiodermatitis",1
"Stage 2 lower case bee",2
"Peak (qualifier value)",1
"Elevation - value (qualifier value)",1
"Lymphocyst (morphologic abnormality)",1
"CONSIDER",4
"Stop",1
"Widowhood",1
"Limited (qualifier value)",3
"Salmonella arizonae",1
"Headache",1
"Total hysterectomy (procedure)",4
"Onset of (contextual qualifier) (qualifier value)",2
"Perineal pain (finding)",1
"Filgrastim",1
"Shrinkage (finding)",2
"Kinetics",1
"Heparin",1
"Pneumonitis, Interstitial",1
"disease stage",2
"Clinical act of insertion",3
"Toxicologic (qualifier value)",1
"nicaraven",2
"Arterial catheterization",1
"Cancer cells grading system",2
"clinical aspects",1
"Weight measurement scales",4
"High dose (qualifier value)",8
"CMF",1
"Surgical margins (body structure)",3
"majority",3
"Teaching principal",3
"Containing (qualifier value)",2
"Megavoltage radiation therapy (procedure)",1
"Aspartate Transaminase",2
"Lymph nodal status (attribute)",1
"Cell of Claudius (cell)",1
"Disseminated Intravascular Coagulation",1
"Suspected diagnosis (contextual qualifier) (qualifier value)",3
"Diagnostic interview schedule (assessment scale)",1
"Uniformities (qualifier value)",1
"Stillness (finding)",4
"Moderate (severity modifier) (qualifier value)",3
"social resistance",2
"superiority",4
"Italian language (qualifier value)",2
"Enzyme-Linked Immunosorbent Assay",1
"Successful (qualifier value)",1
"IgG2A",1
"Histopathologic Grade",3
"Tests (qualifier value)",19
"inferiority",1
"SLIGHTLY",2
"Opposition",2
"Time",19
"data set",1
"Distance",1
"Peripheral Nervous System",1
"Arbitrary (property) (qualifier value)",1
"Field's stain",10
"kinetic characteristics",1
"Spontaneous (qualifier value)",1
"Base",6
"Extents (qualifier value)",2
"Area (qualifier value)",6
"History of (contextual qualifier) (qualifier value)",8
"Anatomical anastomosis",1
"progesterone receptor negative",3
"Complication Aspects",6
"Gynecologist (occupation)",1
"SSD",1
"adverse effect",2
"[X]Exposure to unspecified type of radiation, occurrence at unspecified place (finding)",1
"Peripheral (qualifier value)",1
"Entire thoracic spine",1
"Serum magnesium level observed",1
"Cell Culture",1
"analog",1
"Initial (qualifier value)",6
"Organization administrative structures",1
"Fatal (qualifier value)",3
"Light color",6
"Injury wounds",3
"payment",1
"Research nurse (occupation)",1
"Radiation Tolerance",2
"Positioning - therapy",1
"Clinical Trial, Phase III [Publication Type]",1
"Entire parametrium",5
"Primary operation (qualifier value)",18
"Interobserver Variation",1
"Pathological aspects",4
"Lesser (qualifier value)",1
"Cytotoxin",2
"Death rate aspects",1
"Body surface area (body structure)",1
"Nature",1
"Supra- (qualifier value)",1
"Cystitis",3
"Equipment used",2
"Abscess",1
"Discipline of Nursing",1
"Performed (qualifier value)",1
"Two (qualifier value)",24
"Skeleton",1
"factorial design",1
"Lengths (qualifier value)",3
"South Africa",1
"Implantation procedure",3
"Hormone manipulation (procedure)",1
"Deferred (qualifier value)",10
"Electrocardiographic axis",1
"Exploratory laparotomy (procedure)",1
"Conclude",6
"Series (qualifier value)",3
"Medical (qualifier value)",2
"Aspects of disease screening",1
"Simon (qualifier value)",1
"Pelvic lymph node group",3
"Minute of time",9
"Ischiorectal abscess (disorder)",1
"Carcinoma in Situ",1
"Normal tissue (finding)",1
"Rules",1
"Transvaginal approach",1
"Marrow",2
"Stage 2 lower case ay",1
"cell killing",1
"CONSIDERATION",6
"Baresthesia",1
"high-risk cancer",1
"Duplicate",1
"Endocrine therapy (procedure)",1
"Angiography",1
"Customs",1
"Preliminary (qualifier value)",5
"Incomplete",3
"Disadvantaged",1
"Serum bilirubin",1
"CT of abdomen (procedure)",2
"Heart and lung",1
"Obsessive compulsive behavior",1
"Leukopenia",8
"Radiotherapy, Adjuvant",2
"Death Certificates",1
"Histology",3
"diagram",1
"VALUING",8
"At risk for impaired home maintenance management (finding)",1
"Combined Modality Therapy",6
"Disease classification level",10
"Escalators",2
"APPARENTLY",2
"Phosphorus",2
"Amputation",1
"postmortem study",1
"Duration of treatment (qualifier value)",3
"Disseminated (qualifier value)",2
"Biopsy only (qualifier value)",1
"Countries (geographic location)",1
"Balanced - adjective",3
"Sarcoma, Soft Tissue",1
"Fractionation",3
"Atropine",1
"C2 innervation",1
"Response Duration",2
"Patient observation",9
"Lateral (qualifier value)",4
"Revision procedure (qualifier value)",1
"Hysterectomy",2
"Specific (qualifier value)",7
"Paclitaxel",1
"Bad (qualifier value)",1
"preserved",1
"Plane (attribute)",1
"Diagnostic",3
"LIM (body structure)",3
"findings",14
"INDEPENDENCE",1
"Sarcoma, Synovial",1
"Depletion (morphologic abnormality)",1
"Increased (qualifier value)",9
"radiation oncologist",1
"Anthracyclines",2
"Drug Combinations",1
"Rating",17
"Pneumonia, Aspiration",1
"Intravascular line",2
"Science of Statistics",2
"Arizona",1
"Lymphoma",1
"CHEMOTHERAPY RECORDS",1
"Relative",9
"Needs",2
"Overall [Publication Type]",22
"With frequency",8
"Logistic Models",2
"Urothelium",1
"Surgery specialty",13
"QUESTIONABLE",5
"Death Rate",1
"Anorexia",2
"day (qualifier value)",19
"Extended (qualifier value)",4
"Protein measurement",1
"standards characteristics",9
"Surgeon (occupation)",2
"Agent (attribute)",3
"success",3
"Females",1
"Sample Size",5
"Platinum metallicum, platinum, Homeopathic preparation",1
"Entire brain",1
"Running",1
"Demonstrator (occupation)",2
"Creatinine",4
"Decrease (qualifier value)",9
"Entire ureter",1
"Hematologic (qualifier value)",6
"Satellite Viruses",1
"MOST LIKELY",2
"Manufactured sign",1
"Sampling - Surgical action",2
"Sudden onset (contextual qualifier) (qualifier value)",1
"Psychologic",1
"Massive (qualifier value)",1
"Junctional (qualifier value)",2
"Dates",6
"FLOW",1
"EFFECTS OF EXPOSURE TO EXTERNAL CAUSES",3
"Poise",2
"Publishing",3
"Brain",1
"Ultrasonography",2
"Revisions (qualifier value)",1
"Safety",4
"Cox Proportional Hazards Models",2
"Pressure - action (qualifier value)",1
"Lung diseases",1
"Intestinal Obstruction",4
"Postop",1
"Measurement",6
"Repeat (qualifier value)",1
"Most significant (qualifier value)",2
"Heart Diseases",1
"Risk Factors",4
"Adjudication",2
"Staging laparotomy",1
"Effects of radiation",2
"Immediate (qualifier value)",2
"Gy (qualifier value)",10
"Surgical sutures",1
"Chloride measurement",3
"Coitus",7
"Bleomycin",4
"Spontaneous perforation (morphologic abnormality)",1
"Capillary, Unspecified",2
"Surgical aspects",16
"LAB DATA",2
"Neurotoxicity Syndromes",1
"Semustine",2
"Mental association",5
"Streptozocin",1
"Interventions",1
"Creatinine clearance",5
"Behavior",8
"Pregnancy",2
"Catheter",1
"Spacer (physical object)",2
"Doxorubicin",3
"[V]Follow-up examination (context-dependent category)",1
"Opaque (qualifier value)",1
"Psychotherapy, Multiple",1
"Cardiac function (observable entity)",1
"With staging (attribute)",6
"Iva",3
"Hypertensive disorder, systemic arterial (disorder)",1
"Stereoisomers",1
"Interested (finding)",5
"Suggestible (finding)",3
"Medical Surveillance",1
"Angina Pectoris",1
"Programs [Publication Type]",3
"Deoxycytidine",1
"Secondary malignant neoplastic disease (disorder)",9
"Logger (occupation)",9
"Active",1
"Channel (qualifier value)",1
"Structure of lumen of body system",1
"Heterogeneity",1
"Marginal (qualifier value)",5
"Edematous",2
"Epirubicin",2
"Pressure - action",1
"univariate analysis",2
"Reality",2
"EUROPEAN",3
"prediction",5
"Radiographic procedure on chest (procedure)",12
"Acids",1
"MODALITY",2
"Insufficient",3
"Sutures, Polyglycolic Acid",1
"Accurate (qualifier value)",3
"Lymphatic vessel",1
"Entire vein",1
"Injury inflicted to the body by an external force",1
"Entire neck",2
"Stricture (morphologic abnormality)",1
"Mean Survival Time",1
"Examination - action (qualifier value)",3
"Ureter",1
"Five (qualifier value)",17
"Hematology",2
"Residual Tumor",3
"Leukemia",1
"estimation",1
"Physical devices",1
"Finding of platelet count (finding)",8
"gonad function",1
"Health Physics",2
"Identical (qualifier value)",2
"Ultrasonography of abdomen (procedure)",2
"Laparotomy",1
"Revision (procedure)",1
"Immune response",1
"Urinary Tract Physiology",3
"Along edge (qualifier value)",2
"Hepatomegaly",1
"Set (Psychology)",2
"regimen",16
"Literature",1
"Juxta-posed (qualifier value)",1
"Compensatory",1
"Specimen (specimen)",2
"Colorectal (qualifier value)",1
"Lower (qualifier value)",8
"Not free of (attribute)",6
"Edema",2
"Shift (morphologic abnormality)",1
"Creatinine increased",1
"Progression-Free Survival",4
"Dosages (qualifier value)",21
"Contour form",1
"Palliative - procedure intent (qualifier value)",1
"APC Gene",3
"Disruption (morphologic abnormality)",1
"Cytology procedure",2
"Opioids",1
"Joule, Unit of energy",1
"Periodicals",1
"Introduction (procedure)",10
"Anastomotic complication",1
"Radiation proctitis (disorder)",1
"Stepping",1
"Manufactured form",4
"Gastrointestinal",2
"Previous (qualifier value)",16
"[M]Fibroxanthosarcoma (morphologic abnormality)",1
"contraindications",3
"inorganic phosphate",2
"Tumor status (attribute)",1
"Needles",2
"Slow grower (qualifier value)",1
"Recurrent (qualifier value)",1
"Patient Noncompliance",1
"dose-effect relationship",1
"Follow-up status (finding)",16
"partial response",4
"Longterm Effects",1
"Systemic (qualifier value)",5
"Academic degree",5
"Inferior",1
"Several (qualifier value)",10
"Carcinoma, Small Cell",1
"Depressed mood",1
"Permanent (qualifier value)",2
"Conditioning (Psychology)",3
"Pyrimidines",1
"Pain-Free",1
"Annual (qualifier value)",1
"Probable diagnosis",3
"Prospective Studies",3
"Secondary malignant neoplasm of liver (disorder)",2
"Anesthetics",1
"controlled study",1
"Preparation of bowel for procedure (procedure)",1
"Probability",9
"Gross (qualifier value)",1
"Type I Errors",1
"high-LET neutron therapy",1
"Methodology aspects",3
"inhibitors",2
"Polypropylene suture (physical object)",1
"Neutropenic fever",1
"Laboratories",3
"Decreased (qualifier value)",1
"Radiation-Sensitizing Agents",3
"CHOOSING",2
"Natural History",1
"Entire vaginal vault",1
"Layer",1
"Quality Control",3
"Personal appearance",3
"pharmacotherapeutic",21
"Underdose",1
"Entire cell",5
"Peritoneal (qualifier value)",2
"Medical Research",1
"Widened structure (morphologic abnormality)",4
"Rhabdomyosarcoma",1
"Manifest (qualifier value)",2
"Steady (qualifier value)",1
"Deterioration",2
"Liquid diet (finding)",1
"Roche",1
"Encouragement",1
"BaseLine",4
"Parametrial fibrosis (disorder)",1
"Abnormal renal function (finding)",1
"Brachytherapy",3
"Drug measurement (procedure)",1
"Sampling",2
"Blood Vessels",4
"Sensitivity Training Groups",8
"Antibodies",1
"Nodal (qualifier value)",6
"Primary",19
"Antimetabolites",1
"Mortality, Excess",1
"Slight (qualifier value)",1
"Disproportionate (qualifier value)",2
"Pharmacokinetic",1
"Distant (qualifier value)",9
"Oxygen Deficiency",2
"Chemotherapy, Adjuvant",5
"Concentration",4
"Hemoglobin Level",1
"Old",2
"Autoantibody NOS",1
"Ultrasound scan - obstetric",1
"Specific antigen (substance)",1
"Group Performance",2
"Vulva",1
"Lighting",6
"Multicenter Studies",1
"One (qualifier value)",23
"Mitolactol",1
"is (tumor staging)",1
"categories",5
"Benign hematuria",1
"Karnofsky Performance Status",2
"Genus Dialysis",1
"Median (qualifier value)",21
"Potential",11
"Males",1
"Biochemistry",1
"Morphologically abnormal structure (morphologic abnormality)",1
"Diarrhea",11
"Mild (qualifier value)",3
"Short duration (qualifier value)",1
"Gastrointestinal Hemorrhage",1
"Widespread metastatic malignant neoplastic disease (disorder)",1
"Fifth (qualifier value)",2
"teratologic",2
"Courses (qualifier value)",5
"Statistical Significance",9
"Approximate (qualifier value)",2
"Planned (qualifier value)",5
"Lactation",1
"Three (qualifier value)",17
"Obtained (attribute)",1
"Maximum Tolerated Dose",2
"Induced (qualifier value)",2
"Antineoplastic Agents",2
"Kidney Function Tests",1
"Meaning",2
"Eight (qualifier value)",9
"Sepsis (Invertebrate)",2
"Anastomotic",1
"Leiomyosarcoma",1
"Mental Depression",1
"phase III study",1
"Pointer (organism)",4
"France",2
"Colostomy site",1
"Leukocytes",7
"Predominate (qualifier value)",4
"Relapsing course",4
"Doxycycline",1
"Leucovorin Calcium",1
"Fever",1
"Sixth (qualifier value)",1
"Thrombophilia",1
"treatment program",1
"Animals, Domestic",1
"Nine (qualifier value)",16
"Magnesium Sulfate",1
"Cessation of life",17
"Twice a day",1
"Parasitic Diseases",1
"At risk for cognitive impairment (finding)",2
"Chemistry Panels",1
"Stages (qualifier value)",1
"Life Style",1
"Wilcoxon Rank Test",1
"Figs - dietary",3
"X-Ray Therapy",1
"Repeated Measures",1
"control",11
"ileum",1
"Beta greek letter",1
"Worsening (qualifier value)",5
"With severity (attribute)",1
"Hand",1
"Humor",1
"Cardiotoxicity",1
"experience",4
"Power (Psychology)",10
"GOLD STANDARD",1
"Veins",1
"Renal function, NOS",4
"Established (qualifier value)",2
"LYMPH NODE INVOLVEMENT",2
"Highly significant (qualifier value)",1
"Complete blood count without differential (procedure)",2
"Serum electrolytes NOS (procedure)",2
"Brothers",6
"Preferences (qualifier value)",3
"Production",1
"Central",7
"Surveys",1
"Office",1
"mmol (qualifier value)",1
"Rectovaginal Fistula",1
"Mechanisms (qualifier value)",3
"Staging of disease (attribute)",1
"Serum bilirubin NOS (procedure)",1
"Electrocardiographic monitoring (regime/therapy)",1
"Measures",3
"random assignment",2
"Students T Test",2
"Classification of information",2
"Heart alternation",3
"Breast",2
"Exclude (qualifier value)",3
"Statistical Analysis",12
"Switzerland",1
"Diabetes Mellitus, Insulin-Dependent",1
"Netherlands",2
"Mesentery",1
"Conservatism",3
"Pathology processes",2
"New York",2
"Questioning",2
"Nephrostomy, Percutaneous",1
"Lymphangiography",3
"Magnetic Resonance Imaging",2
"Combined radiotherapy NOS (procedure)",1
"Hepatic",3
"Inadequate (qualifier value)",1
"Protocols documentation",13
"Lighter, device (physical object)",6
"Transaminase Assay",1
"advanced disease",1
"Intraperitoneal (qualifier value)",1
"cGy (qualifier value)",5
"Shield, device (physical object)",1
"Increase (qualifier value)",11
"Screening procedure",1
"Protocol entry (qualifier value)",1
"Survival Rate",10
"ADVANTAGE",14
"Vomiting NOS (disorder)",8
"Width (qualifier value)",1
"Ohio",1
"Neurologic Symptoms",1
"Manual pelvic examination (procedure)",2
"Distal (qualifier value)",3
"Grade",13
"Taste, Metallic",1
"III (qualifier value)",1
"None (qualifier value)",10
"Local (qualifier value)",13
"Palpation",1
"Cognitive function: initiation",3
"Administration of enema",1
"Bypass",1
"Frequent (qualifier value)",5
"Light",6
"COMPLICATION POSTSURGICAL",1
"physiological aspects",4
"Repair - action",2
"Enema Solution",1
"Laster (occupation)",1
"Fourth (qualifier value)",2
"Radioisotope study of liver (procedure)",3
"irinotecan",2
"Intestinal Perforation",1
"vaginal fornix",1
"Compound (qualifier value)",2
"Percent (qualifier value)",9
"Skeletal bone",1
"Entire axis vertebra",1
"SUSPICIOUS",3
"Cancelled (qualifier value)",1
"Provide (product)",2
"Cells",8
"Entire sternum",1
"Pathology",2
"Asthenia",5
"Current (qualifier value)",4
"Carcinoma of cervix (disorder)",2
"Cardiopulmonary Arrest",1
"tyramine-deoxysorbitol",11
"Spleen",1
"Eq (qualifier value)",4
"Surgical shortening - action (qualifier value)",1
"Component (attribute)",3
"Aggression aggravated",1
"Abdominoperineal approach (qualifier value)",2
"Weekly (qualifier value)",4
"Antagonist muscle action",1
"Cellular aspects of",2
"Evening (qualifier value)",2
"Low frequency (qualifier value)",2
"Recruitment (finding)",2
"Hepatic Involvement",1
"Impact",8
"Discipline of obstetrics",2
"Providing presence (regime/therapy)",11
"Foundations",1
"Sound - physical agent",1
"Research Design",7
"ENDPOINT",14
"Full thickness (qualifier value)",1
"In Blood",7
"Legal system",1
"Complete (qualifier value)",8
"Continuous (qualifier value)",1
"Mature (qualifier value)",1
"Bone pain (finding)",1
"Hemorrhage",3
"S1 innervation",2
"targeting",3
"Rose extract",1
"Informed Consent",16
"minority",1
"Malaise",1
"Germany",2
"Malignant neoplasm of breast",2
"SURVIVE (product)",3
"Comment",2
"Plain film (procedure)",4
"Booster",2
"performance status",12
"concept",1
"With type (attribute)",6
"device aspects",1
"German population",1
"monk",1
"Exposure condition",3
"Serotype eleven",5
"Detected (qualifier value)",2
"Hernia of abdominal cavity",1
"Suture Joint",1
"Borderline (qualifier value)",1
"Chromium",3
"Cluster Analysis",1
"Carcinoma, Squamous Cell",5
"Rank-Sum Tests",1
"Drug Dosages",1
"Cellular Structures",1
"Linear",4
"Dyspnea",2
"Malignant neoplasm of ovary",1
"Entire stomach",1
"Routine (qualifier value)",3
"Formations (qualifier value)",1
"criteria",20
"Vincristine",5
"Poor - grade value",7
"EXCESSIVELY",3
"Curved (qualifier value)",13
"Intravascular (qualifier value)",3
"Sufficient (qualifier value)",5
"Neurofibrillary Tangles",1
"Procedure related to management of drug administration (procedure)",1
"Gynecology",1
"Author (occupation)",4
"Aspects of mortality statistics",8
"Endotracheal aspiration (qualifier value)",1
"Entire vagina",4
"Gastrointestinal investigation (procedure)",2
"Treatment Protocols",1
"Chest",2
"Rare (qualifier value)",3
"Neutropenia",3
"Radio (physical object)",1
"External iliac lymph node group",1
"Causing (attribute)",3
"dL (qualifier value)",7
"month (qualifier value)",20
"Appearance",3
"Radiology Specialty",1
"Genus Anemia",1
"CARDIAC PATIENT",1
"Compleat",7
"Endotracheal aspiration",1
"Doubt",1
"Fluorine",1
"Serum albumin level",1
"Extensiveness (qualifier value)",1
"Serum creatinine level",5
"Tumor size (observable entity)",6
"Malignant tumor of colon",3
"Endometrial Carcinoma",1
"structure",1
"Arterial pressure",1
"Diagnostic Neoplasm Staging",8
"Eversion (morphologic abnormality)",1
"Various (substance)",5
"estrogen receptor negative",2
"Restricted (qualifier value)",3
"Small",7
"Site of primary tumor (attribute)",1
"chemical aspects",1
"Squamous",2
"Physical exercise (qualifier value)",1
"Sarcoma",1
"Altered (qualifier value)",6
"Long (qualifier value)",7
"Exhaustion (finding)",1
"Journals",1
"Independently able (qualifier value)",1
"Packaging",1
"Correct",2
"Absolute neutrophil count",1
"Depressive episode, unspecified",1
"Reparative closure (procedure)",1
"Systemic infection",2
"Meta-Analysis",3
"nursing therapy",1
"attenuation",1
"Caucasians",2
"Omentum",1
"Roentgen Rays",4
"Monthly (qualifier value)",1
"True (qualifier value)",1
"Ascending (qualifier value)",1
"Microfilaments",1
"Ib (qualifier value)",4
"Radiographic (qualifier value)",6
"Closed",2
"Molybdenum",1
"Mental disorders",1
"Type of restoration (attribute)",1
"Residual (qualifier value)",1
"Realism",1
"Secondary to",9
"Local disease (finding)",1
"Thoracic spine structure",1
"Metastatic to",11
"Focal (qualifier value)",1
"Peritonitis",2
"Freedom",4
"Severe pre-eclampsia NOS (disorder)",1
"Interval (qualifier value)",8
"Institutes",2
